,Unnamed: 0,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
1342,1342,100000.0,1000.0,8.0,3.0,cuda,numba,1.0,1.63776493073,1.56078696251,0.0761032104492,0.0625130882263,1.0,0.0,0.0625130882263,0.0625130882263,0.000813535988331,3.0,3.17140109311e-05,0.000296191990376,0.00022643199563,0.000346943996847,3.0,2.94445106441e-07,0.000116063997149,0.000115423999727,0.000404896005988,3.0,2.91467654987e-06,0.000138784006238,0.000131712004542,1.49539840698,3.0,0.000707942815114,0.499463134766,0.497888458252
1343,1343,100000.0,1000.0,8.0,3.0,cuda,numba,2.0,1.63714885712,1.56013393402,0.0761399269104,0.0625521278381,1.0,0.0,0.0625521278381,0.0625521278381,0.000817376002669,3.0,3.75988053033e-05,0.000299935996532,0.000219295993447,0.000348096005619,3.0,1.23549315763e-06,0.000117760002613,0.000114944003522,0.000402496010065,3.0,2.36545119033e-06,0.000136864006519,0.000131104007363,1.49477822876,3.0,0.000538112605873,0.498874786377,0.497563995361
1344,1344,100000.0,1000.0,16.0,3.0,numba,numba,0.0,3.96485614777,3.88586187363,0.078045129776,,,,,,,,,,,,,,,,,,,,,,,,,
1345,1345,100000.0,1000.0,16.0,3.0,numba,numba,1.0,3.95960497856,3.88108277321,0.077908039093,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1346,100000.0,1000.0,16.0,3.0,numba,numba,2.0,3.95160698891,3.87292313576,0.0780611038208,,,,,,,,,,,,,,,,,,,,,,,,,
1347,1347,100000.0,1000.0,16.0,3.0,cuda,numba,0.0,3.12113595009,3.04267716408,0.0778880119324,0.0626799697876,1.0,0.0,0.0626799697876,0.0626799697876,0.000832095980644,3.0,2.87866038977e-05,0.000299903988838,0.000236735999584,0.000359583996236,3.0,8.43936123529e-06,0.000131679996848,0.000112511999905,0.000702431991696,3.0,2.03797694559e-06,0.000235679998994,0.000231263995171,2.9768427124,3.0,0.00171639154655,0.993817321777,0.989885253906
1348,1348,100000.0,1000.0,16.0,3.0,cuda,numba,1.0,3.11918306351,3.04031825066,0.0779640674591,0.0625480957031,1.0,0.0,0.0625480957031,0.0625480957031,0.000834976002574,3.0,2.86865839493e-05,0.000300063997507,0.000237792000175,0.000343584001064,3.0,1.42606624317e-06,0.000116544000804,0.000113471999764,0.000412352010608,3.0,1.60241605402e-06,0.000139520004392,0.000135616004467,2.97483129883,3.0,0.00321314981659,0.995327026367,0.987487915039
1349,1349,100000.0,1000.0,16.0,3.0,cuda,numba,2.0,3.11457705498,3.03563809395,0.0780580043793,0.062504863739,1.0,0.0,0.062504863739,0.062504863739,0.000835839986801,3.0,3.4615778975e-05,0.000303680002689,0.000229663997889,0.000346751995385,3.0,2.4100066827e-06,0.000117568001151,0.000112191997468,0.000407455995679,3.0,1.12451473971e-06,0.000137408003211,0.000134975999594,2.97028289795,3.0,0.00245152400604,0.992356933594,0.986688049316
1350,1350,100000.0,1000.0,32.0,3.0,numba,numba,0.0,7.63123321533,7.54948687553,0.0807800292969,,,,,,,,,,,,,,,,,,,,,,,,,
1351,1351,100000.0,1000.0,32.0,3.0,numba,numba,1.0,7.64121103287,7.5600540638,0.0805158615112,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1352,100000.0,1000.0,32.0,3.0,numba,numba,2.0,7.62802290916,7.54709720612,0.0802640914917,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1353,100000.0,1000.0,32.0,3.0,cuda,numba,0.0,6.07991409302,5.99881434441,0.0805251598358,0.0625882225037,1.0,0.0,0.0625882225037,0.0625882225037,0.00088412797451,3.0,2.97583533299e-05,0.000319967985153,0.000252927988768,0.000368703998625,3.0,6.46855590215e-06,0.00013187199831,0.000116864003241,0.000698176011443,3.0,4.19385954595e-06,0.000238304004073,0.000228192001581,5.93295776367,3.0,0.00333610926565,1.98236877441,1.97518212891
1354,1354,100000.0,1000.0,32.0,3.0,cuda,numba,1.0,6.0767660141,5.99535107613,0.0805208683014,0.0613947525024,1.0,0.0,0.0613947525024,0.0613947525024,0.000868352010846,3.0,3.31114562985e-05,0.000312864005566,0.000242623999715,0.000343936003745,3.0,9.03713736782e-07,0.000115616001189,0.000113439999521,0.000406240001321,3.0,6.41244979957e-07,0.000136224001646,0.000134655997157,5.93094494629,3.0,0.00309267020139,1.9794630127,1.97262182617
1355,1355,100000.0,1000.0,32.0,3.0,cuda,numba,2.0,6.07531189919,5.99384212494,0.0805878639221,0.0622032012939,1.0,0.0,0.0622032012939,0.0622032012939,0.000867519974709,3.0,3.09528496191e-05,0.000311807990074,0.000245407998562,0.000352031998336,3.0,1.45168481686e-06,0.000119167998433,0.000115616001189,0.000404704004526,3.0,3.41109782833e-06,0.000139008000493,0.000130656003952,5.92870800781,3.0,0.00143884056005,1.97781860352,1.97433703613
1356,1356,100000.0,1000.0,64.0,3.0,numba,numba,0.0,15.020856142,14.9365398884,0.0833361148834,,,,,,,,,,,,,,,,,,,,,,,,,
1357,1357,100000.0,1000.0,64.0,3.0,numba,numba,1.0,15.0377311707,14.9534378052,0.0836310386658,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1358,100000.0,1000.0,64.0,3.0,numba,numba,2.0,15.021707058,14.9369652271,0.0840811729431,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1359,100000.0,1000.0,64.0,3.0,cuda,numba,0.0,12.0138559341,11.9292528629,0.0839860439301,0.0626329269409,1.0,0.0,0.0626329269409,0.0626329269409,0.000951200008392,3.0,2.79915578502e-05,0.000340063989162,0.000277664005756,0.000516480006278,3.0,3.85609821537e-05,0.000204416006804,0.000117951996624,0.000588863998652,3.0,4.21554589795e-05,0.000226367995143,0.000136672005057,11.863154541,3.0,0.00248932422902,3.95785620117,3.9521418457
1360,1360,100000.0,1000.0,64.0,3.0,cuda,numba,1.0,12.0227408409,11.9380221367,0.0837948322296,0.0624769287109,1.0,0.0,0.0624769287109,0.0624769287109,0.000956095993519,3.0,3.10368843385e-05,0.000342815995216,0.000274879992008,0.000365855999291,3.0,6.40463792426e-06,0.000131007999182,0.000117279998958,0.000411615997553,3.0,1.99023893089e-06,0.000139008000493,0.000134432002902,11.8723266602,3.0,0.00217838441036,3.959484375,3.95442358398
1361,1361,100000.0,1000.0,64.0,3.0,cuda,numba,2.0,12.0230648518,11.9381828308,0.0839428901672,0.0624958724976,1.0,0.0,0.0624958724976,0.0624958724976,0.000941695988178,3.0,2.89684206378e-05,0.000337087988853,0.000273056000471,0.000346752002835,3.0,1.3639158282e-06,0.000117504000664,0.000114463999867,0.000416352003813,3.0,1.64999101538e-06,0.000140256002545,0.000136480003595,11.8725803223,3.0,0.00266722089998,3.96022265625,3.95389404297
1362,1362,100000.0,1000.0,256.0,3.0,numba,numba,0.0,59.3475618362,59.2548499107,0.0914189815521,,,,,,,,,,,,,,,,,,,,,,,,,
1363,1363,100000.0,1000.0,256.0,3.0,numba,numba,1.0,59.3432819843,59.2511441708,0.0911648273468,,,,,,,,,,,,,,,,,,,,,,,,,
1364,1364,100000.0,1000.0,256.0,3.0,numba,numba,2.0,59.3480818272,59.2559709549,0.0911378860474,,,,,,,,,,,,,,,,,,,,,,,,,
1365,1365,100000.0,1000.0,256.0,3.0,cuda,numba,0.0,48.0381507874,47.9459216595,0.0912938117981,0.0616045455933,1.0,0.0,0.0616045455933,0.0616045455933,0.00133155199885,3.0,4.14316957007e-06,0.000447456002235,0.000438048005104,0.000440287999809,3.0,4.44580149345e-05,0.000209567993879,0.000112832002342,0.000508351996541,3.0,4.50769192083e-05,0.000233183994889,0.000136383995414,47.880078125,3.0,0.009303872102,15.973,15.9516416016
1366,1366,100000.0,1000.0,256.0,3.0,cuda,numba,1.0,48.0148508549,47.9224789143,0.0911400318146,0.061495262146,1.0,0.0,0.061495262146,0.061495262146,0.00133411201835,3.0,3.11994844514e-06,0.000448767989874,0.000441184014082,0.000465375997126,3.0,5.32462691836e-05,0.000230399996042,0.000115744002163,0.000450944006443,3.0,1.49979656481e-05,0.000171072006226,0.000136160001159,47.8566708984,3.0,0.00401620309036,15.9576943359,15.9481660156
1367,1367,100000.0,1000.0,256.0,3.0,cuda,numba,2.0,47.9954881668,47.9030530453,0.0912079811096,0.062108833313,1.0,0.0,0.062108833313,0.062108833313,0.00134131199121,3.0,1.35940209898e-06,0.000448799997568,0.000445472002029,0.000347392007709,3.0,1.55988806728e-06,0.000117792002857,0.000113984003663,0.000418687999249,3.0,1.71119340173e-06,0.000141248002648,0.000137216001749,47.8368994141,3.0,0.0122662127981,15.9604667969,15.9304277344
1368,1368,100000.0,1000.0,512.0,3.0,numba,numba,0.0,118.445426941,118.344756126,0.0990529060364,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1369,100000.0,1000.0,512.0,3.0,numba,numba,1.0,118.419183969,118.319013357,0.098904132843,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1370,100000.0,1000.0,512.0,3.0,numba,numba,2.0,118.442662001,118.342514038,0.0988600254059,,,,,,,,,,,,,,,,,,,,,,,,,
1371,1371,100000.0,1000.0,512.0,3.0,cuda,numba,0.0,96.270868063,96.1704218388,0.0992150306702,0.0622303695679,1.0,0.0,0.0622303695679,0.0622303695679,0.0017421759963,3.0,1.8931995572e-05,0.000604960024357,0.000558752000332,0.000451872006059,3.0,4.13236874231e-05,0.000209056004882,0.00012054400146,0.000517023995519,3.0,4.56009620571e-05,0.000236576005816,0.000135263994336,96.1027773438,3.0,0.0159904509766,32.0547539062,32.015734375
1372,1372,100000.0,1000.0,512.0,3.0,cuda,numba,1.0,96.3115880489,96.2105507851,0.0993540287018,0.0626450576782,1.0,0.0,0.0626450576782,0.0626450576782,0.00173328000307,3.0,2.12628228144e-05,0.000607007980347,0.000557088017464,0.00044521599263,3.0,4.46649164279e-05,0.000211551994085,0.000115488000214,0.000419200003147,3.0,1.44209487455e-06,0.00014169600606,0.000138272002339,96.1425117188,3.0,0.00892464306542,32.0594101563,32.0379238281
1373,1373,100000.0,1000.0,512.0,3.0,cuda,numba,2.0,96.2881550789,96.1879329681,0.0986249446869,0.0627085456848,1.0,0.0,0.0627085456848,0.0627085456848,0.00171884804964,3.0,1.60730010192e-05,0.000595679998398,0.000561568021774,0.000359680004418,3.0,5.58755105637e-07,0.000120640002191,0.000119295999408,0.000419103994966,3.0,1.77637984123e-06,0.000141568005085,0.000137311995029,96.1200449219,3.0,0.00435900055718,32.0461777344,32.0368046875
1374,1374,100000.0,1000.0,1024.0,3.0,numba,numba,0.0,236.657146931,236.542169571,0.112481117249,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1375,100000.0,1000.0,1024.0,3.0,numba,numba,1.0,236.637358904,236.521703005,0.113677024841,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1376,100000.0,1000.0,1024.0,3.0,numba,numba,2.0,236.635407925,236.521146059,0.112251758575,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1377,100000.0,1000.0,1024.0,3.0,cuda,numba,0.0,193.059067965,192.944751024,0.112370014191,0.0621928634644,1.0,0.0,0.0621928634644,0.0621928634644,0.00249891203642,3.0,5.61090047734e-05,0.000912320017815,0.000792991995811,0.000378367997706,3.0,7.54016278483e-06,0.000136575996876,0.000119071997702,0.000450463995337,3.0,1.13698783591e-05,0.000165600001812,0.000138559997082,192.87503125,3.0,0.0148754244476,64.3127109375,64.28084375
1378,1378,100000.0,1000.0,1024.0,3.0,cuda,numba,1.0,193.050147057,192.935852289,0.111885070801,0.0629670715332,1.0,0.0,0.0629670715332,0.0629670715332,0.00250908797979,3.0,6.19036257163e-05,0.00092380797863,0.000789023995399,0.000447807997465,3.0,4.22416895607e-05,0.000208895996213,0.000116287998855,0.000426848009229,3.0,7.41002254387e-07,0.000143327996135,0.00014169600606,192.8653125,3.0,0.0120294070727,64.3030117187,64.2735507812
1379,1379,100000.0,1000.0,1024.0,3.0,cuda,numba,2.0,193.09659791,192.982043743,0.112258195877,0.0626361274719,1.0,0.0,0.0626361274719,0.0626361274719,0.00247827202082,3.0,6.2455003511e-05,0.000914304018021,0.000778144001961,0.000358047999442,3.0,1.99845556375e-06,0.000121472001076,0.000116672001779,0.000422880008817,3.0,3.28464037059e-06,0.000144416004419,0.000136544004083,192.912097656,3.0,0.00846900845079,64.3150859375,64.2945117188
1380,1380,100000.0,1000.0,1536.0,3.0,numba,numba,0.0,355.606619835,355.479646206,0.123841047287,,,,,,,,,,,,,,,,,,,,,,,,,
1381,1381,100000.0,1000.0,1536.0,3.0,numba,numba,1.0,355.935682774,355.808273077,0.124695301056,,,,,,,,,,,,,,,,,,,,,,,,,
1382,1382,100000.0,1000.0,1536.0,3.0,numba,numba,2.0,354.924478054,354.797355175,0.124444007874,,,,,,,,,,,,,,,,,,,,,,,,,
1383,1383,100000.0,1000.0,1536.0,3.0,cuda,numba,0.0,290.055721998,289.929750204,0.123307943344,0.0618027534485,1.0,0.0,0.0618027534485,0.0618027534485,0.00328963196278,3.0,8.40149526748e-05,0.0012150080204,0.00102940797806,0.000383712008595,3.0,4.02844545733e-06,0.000130848005414,0.000122207999229,0.000433760002255,3.0,2.54613831837e-06,0.000147423997521,0.000141248002648,289.858203125,3.0,0.0123418088092,96.630234375,96.6021328125
1384,1384,100000.0,1000.0,1536.0,3.0,cuda,numba,1.0,290.018266916,289.892446756,0.122799158096,0.062714176178,1.0,0.0,0.062714176178,0.062714176178,0.00335808002949,3.0,8.0937624255e-05,0.00123206400871,0.00104569602013,0.000406272001565,3.0,9.65067531791e-06,0.000148000001907,0.000124544002116,0.00048630400002,3.0,1.53848743527e-05,0.000181631997228,0.000144032001495,289.819734375,3.0,0.0165631350605,96.628984375,96.5894609375
1385,1385,100000.0,1000.0,1536.0,3.0,cuda,numba,2.0,290.004101038,289.877150059,0.123972892761,0.0617079353333,1.0,0.0,0.0617079353333,0.0617079353333,0.00331849598885,3.0,8.29526979482e-05,0.00122342395782,0.00104444801807,0.000373215995729,3.0,2.0696086922e-06,0.00012703999877,0.000121983997524,0.000436672002077,3.0,9.21667706713e-07,0.000146272003651,0.00014425599575,289.805835937,3.0,0.0388960139647,96.6550859375,96.5630703125
1386,1386,100000.0,1000.0,2048.0,3.0,numba,numba,0.0,509.053999901,508.915760756,0.134444236755,,,,,,,,,,,,,,,,,,,,,,,,,
1387,1387,100000.0,1000.0,2048.0,3.0,numba,numba,1.0,506.255256891,506.117644072,0.134262084961,,,,,,,,,,,,,,,,,,,,,,,,,
1388,1388,100000.0,1000.0,2048.0,3.0,numba,numba,2.0,529.377916098,529.241327047,0.133142232895,,,,,,,,,,,,,,,,,,,,,,,,,
1389,1389,100000.0,1000.0,2048.0,3.0,cuda,numba,0.0,386.981926203,386.844579935,0.134059906006,0.0619173431396,1.0,0.0,0.0619173431396,0.0619173431396,0.00423180794716,3.0,0.000101003634632,0.00155305600166,0.0013302719593,0.000392384000123,3.0,9.73572948536e-06,0.00014416000247,0.00012124799937,0.000456640005112,3.0,1.19519726148e-05,0.000168960005045,0.000141855999827,386.770523438,3.0,0.00965426717439,128.936578125,128.913554688
1390,1390,100000.0,1000.0,2048.0,3.0,cuda,numba,1.0,386.966108799,386.827350855,0.133972883224,0.0627023048401,1.0,0.0,0.0627023048401,0.0627023048401,0.00423049604893,3.0,0.000102173244461,0.00155462396145,0.00133513605595,0.000372447997332,3.0,1.65440014816e-06,0.000126047998667,0.000122015997767,0.000431232005358,3.0,3.68606845434e-06,0.000147008001804,0.000138592004776,386.752609375,3.0,0.0158767663435,128.933421875,128.895851563
1391,1391,100000.0,1000.0,2048.0,3.0,cuda,numba,2.0,386.996402025,386.855060816,0.137681722641,0.062684928894,1.0,0.0,0.062684928894,0.062684928894,0.00425510406494,3.0,0.000101489774128,0.00156179201603,0.0013419200182,0.00038735999912,3.0,1.10768972629e-05,0.000144127994776,0.000117728002369,0.000457887992263,3.0,1.35682603511e-05,0.000170847997069,0.000138303995132,386.780367188,3.0,0.0230744882248,128.948414063,128.8948125
1392,1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,1446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,1453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
