running recursive scan test
sum_ref =  445698416
sum_gpu =  [445698416]
CPU took:     1.43504142761  ms
Kernel took:  2.29692459106  ms
True
         887060 function calls (836406 primitive calls) in 1.728 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:11(PassManagerBuilder)
        4    0.000    0.000    0.000    0.000 transforms.py:14(__init__)
        4    0.000    0.000    0.000    0.000 transforms.py:23(opt_level)
        1    0.000    0.000    0.000    0.000 transforms.py:36(CallVisitor)
        4    0.000    0.000    0.000    0.000 transforms.py:39(inlining_threshold)
        1    0.000    0.000    0.000    0.000 transforms.py:4(Visitor)
        1    0.000    0.000    0.000    0.000 transforms.py:45(ReplaceCalls)
        4    0.000    0.000    0.000    0.000 transforms.py:63(loop_vectorize)
        4    0.000    0.000    0.000    0.000 transforms.py:7(create_pass_manager_builder)
        4    0.000    0.000    0.000    0.000 transforms.py:71(slp_vectorize)
        1    0.001    0.001    0.001    0.001 transforms.py:75(_populate_module_pm)
        3    0.000    0.000    0.000    0.000 transforms.py:78(_populate_function_pm)
        4    0.000    0.000    0.001    0.000 transforms.py:81(populate)
        4    0.000    0.000    0.000    0.000 transforms.py:89(_dispose)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.001    0.001 type_annotations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 type_annotations.py:22(SourceLines)
        1    0.000    0.000    0.000    0.000 type_annotations.py:51(TypeAnnotation)
        4    0.000    0.000    0.000    0.000 type_annotations.py:62(__init__)
        1    0.000    0.000    0.048    0.048 type_check.py:3(<module>)
        1    0.004    0.004    0.005    0.005 typeconv.py:1(<module>)
     6887    0.005    0.000    0.011    0.000 typeconv.py:16(check_compatible)
      171    0.000    0.000    0.001    0.000 typeconv.py:19(set_compatible)
       14    0.000    0.000    0.000    0.000 typeconv.py:26(set_promote)
      125    0.000    0.000    0.001    0.000 typeconv.py:29(set_unsafe_convert)
       32    0.000    0.000    0.000    0.000 typeconv.py:32(set_safe_convert)
        1    0.000    0.000    0.000    0.000 typeconv.py:35(get_pointer)
        1    0.000    0.000    0.000    0.000 typeconv.py:39(TypeCastingRules)
        1    0.000    0.000    0.000    0.000 typeconv.py:43(__init__)
        8    0.000    0.000    0.004    0.001 typeconv.py:47(promote)
        1    0.000    0.000    0.000    0.000 typeconv.py:5(TypeManager)
        8    0.000    0.000    0.006    0.001 typeconv.py:53(unsafe)
        3    0.000    0.000    0.001    0.000 typeconv.py:59(safe)
        1    0.000    0.000    0.000    0.000 typeconv.py:6(__init__)
        8    0.000    0.000    0.010    0.001 typeconv.py:65(promote_unsafe)
        7    0.000    0.000    0.026    0.004 typeconv.py:72(safe_unsafe)
        2    0.000    0.000    0.008    0.004 typeconv.py:79(unsafe_unsafe)
      171    0.001    0.000    0.002    0.000 typeconv.py:86(_cb_update)
      249    0.000    0.000    0.000    0.000 typeinfer.py:101(append)
       10    0.001    0.000    0.124    0.012 typeinfer.py:104(propagate)
        1    0.000    0.000    0.000    0.000 typeinfer.py:116(Propagate)
       67    0.000    0.000    0.000    0.000 typeinfer.py:121(__init__)
      170    0.000    0.000    0.003    0.000 typeinfer.py:126(__call__)
        1    0.001    0.001    0.002    0.002 typeinfer.py:13(<module>)
        1    0.000    0.000    0.000    0.000 typeinfer.py:130(BuildTupleConstrain)
        1    0.000    0.000    0.000    0.000 typeinfer.py:148(ExhaustIterConstrain)
        1    0.000    0.000    0.000    0.000 typeinfer.py:166(PairFirstConstrain)
        1    0.000    0.000    0.000    0.000 typeinfer.py:167(__init__)
        2    0.000    0.000    0.000    0.000 typeinfer.py:172(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:181(PairSecondConstrain)
        1    0.000    0.000    0.000    0.000 typeinfer.py:182(__init__)
        2    0.000    0.000    0.000    0.000 typeinfer.py:187(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:196(StaticGetItemConstrain)
        1    0.000    0.000    0.000    0.000 typeinfer.py:212(CallConstrain)
      129    0.000    0.000    0.000    0.000 typeinfer.py:217(__init__)
       20    0.000    0.000    0.001    0.000 typeinfer.py:225(__call__)
      327    0.005    0.000    0.110    0.000 typeinfer.py:229(resolve)
        1    0.000    0.000    0.000    0.000 typeinfer.py:24(TypingError)
        1    0.000    0.000    0.000    0.000 typeinfer.py:257(IntrinsicCallConstrain)
      307    0.001    0.000    0.109    0.000 typeinfer.py:258(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:262(GetAttrConstrain)
       27    0.000    0.000    0.000    0.000 typeinfer.py:263(__init__)
       71    0.001    0.000    0.004    0.000 typeinfer.py:270(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:289(SetItemConstrain)
       24    0.000    0.000    0.000    0.000 typeinfer.py:290(__init__)
       62    0.001    0.000    0.005    0.000 typeinfer.py:296(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:307(SetAttrConstrain)
        1    0.000    0.000    0.000    0.000 typeinfer.py:325(TypeVarMap)
        4    0.000    0.000    0.000    0.000 typeinfer.py:326(set_context)
     1772    0.004    0.000    0.006    0.000 typeinfer.py:329(__getitem__)
      344    0.001    0.000    0.001    0.000 typeinfer.py:334(__setitem__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:34(TypeVar)
        1    0.000    0.000    0.000    0.000 typeinfer.py:342(TypeInferer)
        4    0.000    0.000    0.000    0.000 typeinfer.py:347(__init__)
      344    0.001    0.000    0.001    0.000 typeinfer.py:35(__init__)
       24    0.000    0.000    0.000    0.000 typeinfer.py:370(_mangle_arg_name)
       12    0.000    0.000    0.000    0.000 typeinfer.py:374(seed_argument)
       12    0.000    0.000    0.000    0.000 typeinfer.py:379(seed_type)
        4    0.000    0.000    0.000    0.000 typeinfer.py:384(seed_return)
        4    0.001    0.000    0.011    0.003 typeinfer.py:392(build_constrain)
        4    0.000    0.000    0.126    0.031 typeinfer.py:397(propagate)
      586    0.003    0.000    0.004    0.000 typeinfer.py:41(add_types)
        4    0.001    0.000    0.045    0.011 typeinfer.py:413(unify)
        4    0.001    0.000    0.042    0.011 typeinfer.py:444(get_function_types)
      361    0.000    0.000    0.000    0.000 typeinfer.py:451(<genexpr>)
        9    0.000    0.000    0.000    0.000 typeinfer.py:463(<genexpr>)
        8    0.000    0.000    0.000    0.000 typeinfer.py:464(<genexpr>)
        4    0.000    0.000    0.000    0.000 typeinfer.py:489(get_return_type)
       14    0.000    0.000    0.002    0.000 typeinfer.py:510(get_state_token)
     1028    0.000    0.000    0.002    0.000 typeinfer.py:515(<genexpr>)
      775    0.001    0.000    0.010    0.000 typeinfer.py:517(constrain_statement)
       24    0.000    0.000    0.000    0.000 typeinfer.py:531(typeof_setitem)
      345    0.001    0.000    0.008    0.000 typeinfer.py:543(typeof_assign)
       81    0.000    0.000    0.001    0.000 typeinfer.py:561(resolve_value_type)
       12    0.000    0.000    0.000    0.000 typeinfer.py:573(typeof_arg)
       81    0.000    0.000    0.002    0.000 typeinfer.py:579(typeof_const)
       25    0.000    0.000    0.000    0.000 typeinfer.py:586(sentry_modified_builtin)
       25    0.000    0.000    0.002    0.000 typeinfer.py:603(typeof_global)
      177    0.001    0.000    0.002    0.000 typeinfer.py:618(typeof_expr)
      123    0.001    0.000    0.001    0.000 typeinfer.py:65(lock)
        8    0.000    0.000    0.000    0.000 typeinfer.py:674(typeof_call)
      121    0.000    0.000    0.001    0.000 typeinfer.py:680(typeof_intrinsic_call)
      170    0.000    0.000    0.001    0.000 typeinfer.py:75(union)
      874    0.001    0.000    0.001    0.000 typeinfer.py:81(get)
      363    0.000    0.000    0.001    0.000 typeinfer.py:84(getone)
     1722    0.001    0.000    0.001    0.000 typeinfer.py:88(__len__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:92(ConstrainNetwork)
        4    0.000    0.000    0.000    0.000 typeinfer.py:98(__init__)
        1    0.000    0.000    0.000    0.000 types.py:1006(UniTupleIter)
      257    0.001    0.000    0.002    0.000 types.py:1008(__init__)
      767    0.000    0.000    0.000    0.000 types.py:1014(key)
        1    0.000    0.000    0.000    0.000 types.py:1019(Tuple)
     1711    0.001    0.000    0.003    0.000 types.py:102(__ne__)
        2    0.000    0.000    0.000    0.000 types.py:1021(__init__)
        6    0.000    0.000    0.000    0.000 types.py:1024(<genexpr>)
     1331    0.002    0.000    0.003    0.000 types.py:103(__init__)
        2    0.000    0.000    0.000    0.000 types.py:1037(key)
        5    0.000    0.000    0.000    0.000 types.py:105(__call__)
        1    0.000    0.000    0.000    0.000 types.py:1061(CPointer)
      153    0.001    0.000    0.001    0.000 types.py:1067(__init__)
      249    0.000    0.000    0.000    0.000 types.py:1072(key)
        1    0.000    0.000    0.000    0.000 types.py:1077(EphemeralPointer)
6369/4551    0.006    0.000    0.042    0.000 types.py:108(__str__)
        1    0.000    0.000    0.000    0.000 types.py:1085(EphemeralArray)
        8    0.000    0.000    0.001    0.000 types.py:110(__getitem__)
        1    0.000    0.000    0.000    0.000 types.py:1102(Object)
        1    0.000    0.000    0.000    0.000 types.py:1115(Optional)
1242/1239    0.001    0.000    0.002    0.000 types.py:114(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:1149(NoneType)
        8    0.000    0.000    0.000    0.000 types.py:115(_determine_array_spec)
        1    0.000    0.000    0.000    0.000 types.py:1159(ExceptionType)
        1    0.000    0.000    0.000    0.000 types.py:1180(ExceptionInstance)
        1    0.000    0.000    0.000    0.000 types.py:1197(Slice3Type)
        4    0.000    0.000    0.000    0.000 types.py:12(<lambda>)
      228    0.000    0.000    0.000    0.000 types.py:121(gep)
        6    0.000    0.000    0.000    0.000 types.py:1301(<lambda>)
        6    0.000    0.000    0.000    0.000 types.py:1302(<lambda>)
        1    0.000    0.000    0.000    0.000 types.py:134(VoidType)
       39    0.000    0.000    0.000    0.000 types.py:139(__str__)
        2    0.000    0.000    0.000    0.000 types.py:140(coerce)
     1401    0.001    0.000    0.001    0.000 types.py:142(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:146(FunctionType)
        1    0.000    0.000    0.000    0.000 types.py:148(OpaqueType)
       93    0.000    0.000    0.000    0.000 types.py:151(__init__)
       80    0.000    0.000    0.001    0.000 types.py:156(__str__)
        1    0.000    0.000    0.000    0.000 types.py:157(Boolean)
      192    0.000    0.000    0.001    0.000 types.py:158(<genexpr>)
        1    0.000    0.000    0.000    0.000 types.py:163(Number)
        1    0.000    0.000    0.000    0.000 types.py:169(Integer)
        8    0.000    0.000    0.000    0.000 types.py:171(__init__)
        1    0.000    0.000    0.000    0.000 types.py:176(IntType)
     2861    0.005    0.000    0.006    0.000 types.py:182(__init__)
      204    0.000    0.000    0.000    0.000 types.py:183(__lt__)
    12277    0.024    0.000    0.024    0.000 types.py:186(__str__)
     2634    0.002    0.000    0.003    0.000 types.py:189(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:191(Float)
        2    0.000    0.000    0.000    0.000 types.py:193(__init__)
      746    0.001    0.000    0.001    0.000 types.py:195(format_const)
        1    0.000    0.000    0.000    0.000 types.py:20(Type)
       15    0.000    0.000    0.000    0.000 types.py:203(__lt__)
        1    0.000    0.000    0.000    0.000 types.py:209(Complex)
        2    0.000    0.000    0.000    0.000 types.py:211(__init__)
       13    0.000    0.000    0.000    0.000 types.py:222(__lt__)
        1    0.000    0.000    0.000    0.000 types.py:226(FloatType)
        1    0.000    0.000    0.000    0.000 types.py:228(_NPDatetimeBase)
      504    0.000    0.000    0.001    0.000 types.py:24(_autoincr)
        1    0.000    0.000    0.000    0.000 types.py:243(DoubleType)
        1    0.000    0.000    0.000    0.000 types.py:248(NPTimedelta)
        1    0.000    0.000    0.000    0.000 types.py:252(NPDatetime)
        1    0.000    0.000    0.000    0.000 types.py:257(Prototype)
        5    0.000    0.000    0.000    0.000 types.py:258(__init__)
        1    0.000    0.000    0.000    0.000 types.py:260(_Repeat)
       21    0.000    0.000    0.000    0.000 types.py:261(<genexpr>)
      169    0.000    0.000    0.000    0.000 types.py:261(__init__)
        1    0.000    0.000    0.000    0.000 types.py:265(Dummy)
      169    0.000    0.000    0.000    0.000 types.py:268(__getitem__)
        1    0.000    0.000    0.000    0.000 types.py:273(Phantom)
        1    0.000    0.000    0.000    0.000 types.py:275(Aggregate)
        1    0.000    0.000    0.000    0.000 types.py:281(Opaque)
        1    0.000    0.000    0.000    0.000 types.py:282(ArrayType)
      221    0.000    0.000    0.000    0.000 types.py:287(__init__)
        1    0.000    0.000    0.000    0.000 types.py:288(Kind)
      450    0.002    0.000    0.002    0.000 types.py:289(__init__)
      169    0.000    0.000    0.001    0.000 types.py:291(elements)
     1297    0.000    0.000    0.000    0.000 types.py:293(key)
        1    0.000    0.000    0.000    0.000 types.py:298(VarArg)
     2061    0.002    0.000    0.012    0.000 types.py:298(__str__)
        1    0.000    0.000    0.000    0.000 types.py:3(<module>)
      222    0.000    0.000    0.000    0.000 types.py:301(__eq__)
        6    0.000    0.000    0.000    0.000 types.py:305(__init__)
       14    0.000    0.000    0.000    0.000 types.py:309(key)
        1    0.000    0.000    0.000    0.000 types.py:313(format_const)
        4    0.000    0.000    0.000    0.000 types.py:314(<lambda>)
        1    0.000    0.000    0.000    0.000 types.py:314(Module)
       48    0.000    0.000    0.000    0.000 types.py:315(__init__)
        1    0.000    0.000    0.000    0.000 types.py:318(BaseStructType)
      257    0.000    0.000    0.000    0.000 types.py:319(key)
      683    0.000    0.000    0.001    0.000 types.py:32(_on_type_disposal)
        1    0.000    0.000    0.000    0.000 types.py:324(Macro)
       16    0.000    0.000    0.000    0.000 types.py:325(__init__)
       60    0.000    0.000    0.000    0.000 types.py:330(key)
        1    0.000    0.000    0.000    0.000 types.py:335(Callable)
     1000    0.002    0.000    0.036    0.000 types.py:337(structure_repr)
        1    0.000    0.000    0.000    0.000 types.py:342(format_const)
        2    0.000    0.000    0.000    0.000 types.py:343(<lambda>)
      197    0.000    0.000    0.000    0.000 types.py:346(gep)
        1    0.000    0.000    0.000    0.000 types.py:348(Function)
      308    0.002    0.000    0.002    0.000 types.py:349(__init__)
     1299    0.002    0.000    0.004    0.000 types.py:35(as_pointer)
      362    0.000    0.000    0.000    0.000 types.py:354(key)
        1    0.000    0.000    0.000    0.000 types.py:358(LiteralStructType)
       25    0.000    0.000    0.001    0.000 types.py:358(get_call_type)
        1    0.000    0.000    0.000    0.000 types.py:36(_TypeMetaclass)
        1    0.000    0.000    0.000    0.000 types.py:362(DTypeSpec)
      106    0.000    0.000    0.000    0.000 types.py:366(__init__)
     1000    0.001    0.000    0.037    0.000 types.py:369(__str__)
      219    0.000    0.000    0.001    0.000 types.py:372(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:373(NumberClass)
        1    0.000    0.000    0.000    0.000 types.py:377(IdentifiedStructType)
       39    0.000    0.000    0.000    0.000 types.py:378(__init__)
      708    0.001    0.000    0.002    0.000 types.py:38(__ne__)
        1    0.000    0.000    0.000    0.000 types.py:392(DType)
        1    0.005    0.005    0.036    0.036 types.py:4(<module>)
        1    0.000    0.000    0.000    0.000 types.py:408(WeakType)
        3    0.000    0.000    0.001    0.000 types.py:41(_get_ll_pointer_type)
        1    0.000    0.000    0.000    0.000 types.py:414(_store_object)
        1    0.000    0.000    0.000    0.000 types.py:423(key)
        1    0.000    0.000    0.000    0.000 types.py:432(__hash__)
        1    0.000    0.000    0.000    0.000 types.py:436(Dispatcher)
        1    0.000    0.000    0.000    0.000 types.py:438(__init__)
1615/1341    0.008    0.000    0.033    0.000 types.py:44(__call__)
        1    0.000    0.000    0.000    0.000 types.py:463(ExternalFunctionPointer)
        1    0.000    0.000    0.000    0.000 types.py:502(ExternalFunction)
        1    0.000    0.000    0.000    0.000 types.py:515(BoundFunction)
        1    0.000    0.000    0.000    0.000 types.py:527(Method)
        3    0.000    0.000    0.001    0.000 types.py:53(get_abi_size)
        1    0.000    0.000    0.000    0.000 types.py:539(Pair)
        6    0.000    0.000    0.000    0.000 types.py:544(__init__)
       24    0.000    0.000    0.000    0.000 types.py:550(key)
        1    0.000    0.000    0.000    0.000 types.py:555(IterableType)
        1    0.000    0.000    0.000    0.000 types.py:562(SimpleIterableType)
        3    0.000    0.000    0.000    0.000 types.py:564(__init__)
        1    0.000    0.000    0.000    0.000 types.py:569(IteratorType)
      276    0.001    0.000    0.001    0.000 types.py:575(__init__)
        1    0.000    0.000    0.000    0.000 types.py:580(SimpleIteratorType)
        3    0.000    0.000    0.000    0.000 types.py:582(__init__)
        1    0.000    0.000    0.000    0.000 types.py:587(RangeType)
        1    0.000    0.000    0.000    0.000 types.py:591(RangeIteratorType)
        1    0.000    0.000    0.000    0.000 types.py:595(Generator)
        1    0.000    0.000    0.000    0.000 types.py:617(NumpyFlatType)
        1    0.000    0.000    0.000    0.000 types.py:633(NumpyNdEnumerateType)
        1    0.000    0.000    0.000    0.000 types.py:64(Type)
        1    0.000    0.000    0.000    0.000 types.py:651(NumpyNdIndexType)
        1    0.000    0.000    0.000    0.000 types.py:667(EnumerateType)
        1    0.000    0.000    0.000    0.000 types.py:684(ZipType)
        1    0.000    0.000    0.000    0.000 types.py:701(CharSeq)
        1    0.000    0.000    0.000    0.000 types.py:714(UnicodeCharSeq)
        1    0.000    0.000    0.000    0.000 types.py:727(Record)
     1615    0.001    0.000    0.001    0.000 types.py:74(__init__)
        1    0.000    0.000    0.000    0.000 types.py:757(ArrayIterator)
        1    0.000    0.000    0.000    0.000 types.py:76(MetaData)
       16    0.000    0.000    0.000    0.000 types.py:762(__init__)
        1    0.000    0.000    0.000    0.000 types.py:773(Buffer)
      502    0.000    0.000    0.000    0.000 types.py:78(post_init)
       16    0.000    0.000    0.001    0.000 types.py:784(__init__)
        9    0.000    0.000    0.000    0.000 types.py:79(__str__)
        1    0.000    0.000    0.000    0.000 types.py:829(Bytes)
        1    0.000    0.000    0.000    0.000 types.py:838(ByteArray)
        1    0.000    0.000    0.000    0.000 types.py:845(PyArray)
    30532    0.007    0.000    0.007    0.000 types.py:85(key)
        1    0.000    0.000    0.000    0.000 types.py:852(MemoryView)
        1    0.000    0.000    0.000    0.000 types.py:858(Array)
        1    0.000    0.000    0.000    0.000 types.py:86(LabelType)
       16    0.000    0.000    0.001    0.000 types.py:863(__init__)
        2    0.000    0.000    0.000    0.000 types.py:871(post_init)
        1    0.000    0.000    0.000    0.000 types.py:881(copy)
      636    0.000    0.000    0.000    0.000 types.py:892(key)
        1    0.000    0.000    0.000    0.000 types.py:897(ArrayCTypes)
      152    0.000    0.000    0.000    0.000 types.py:91(__str__)
        1    0.000    0.000    0.000    0.000 types.py:913(NestedArray)
      848    0.000    0.000    0.000    0.000 types.py:93(__repr__)
        1    0.000    0.000    0.000    0.000 types.py:95(PointerType)
        1    0.000    0.000    0.000    0.000 types.py:957(BaseTuple)
17581/16483    0.015    0.000    0.023    0.000 types.py:96(__hash__)
        1    0.000    0.000    0.000    0.000 types.py:963(UniTuple)
      257    0.002    0.000    0.009    0.000 types.py:965(__init__)
      286    0.000    0.000    0.000    0.000 types.py:984(__len__)
     1534    0.001    0.000    0.001    0.000 types.py:987(key)
14646/14339    0.017    0.000    0.022    0.000 types.py:99(__eq__)
        1    0.000    0.000    0.004    0.004 ufunc_db.py:18(_lazy_init_db)
        1    0.000    0.000    0.004    0.004 ufunc_db.py:26(get_ufuncs)
        1    0.001    0.001    0.004    0.004 ufunc_db.py:46(_fill_ufunc_db)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:8(<module>)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:136(_BaseUFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:166(UFuncBuilder)
        1    0.000    0.000    0.001    0.001 ufuncbuilder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:20(UFuncTargetOptions)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:224(GUFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:27(UFuncTarget)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:31(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
       15    0.000    0.000    0.000    0.000 utf_8.py:15(decode)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
        2    0.001    0.001    0.028    0.014 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:10(get_library_name)
        1    0.000    0.000    0.000    0.000 utils.py:102(SortedMap)
        8    0.018    0.002    0.025    0.003 utils.py:106(__init__)
     3232    0.002    0.000    0.002    0.000 utils.py:113(__getitem__)
        2    0.000    0.000    0.000    0.000 utils.py:113(deprecate)
        4    0.000    0.000    0.000    0.000 utils.py:117(__len__)
       24    0.000    0.000    0.000    0.000 utils.py:120(__iter__)
     1956    0.000    0.000    0.000    0.000 utils.py:121(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:124(SortedSet)
        1    0.000    0.000    0.000    0.000 utils.py:139(UniqueDict)
      956    0.002    0.000    0.002    0.000 utils.py:140(__setitem__)
        1    0.000    0.000    0.000    0.000 utils.py:146(NonReentrantLock)
        1    0.000    0.000    0.000    0.000 utils.py:1481(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:151(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1513(WarningManager)
        1    0.000    0.000    0.000    0.000 utils.py:155(acquire)
        1    0.000    0.000    0.000    0.000 utils.py:162(release)
        1    0.000    0.000    0.000    0.000 utils.py:1701(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:176(__exit__)
        1    0.000    0.000    0.000    0.000 utils.py:183(cached_property)
        2    0.000    0.000    0.000    0.000 utils.py:191(__init__)
        4    0.000    0.000    0.000    0.000 utils.py:195(__get__)
        1    0.000    0.000    0.000    0.000 utils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:202(runonce)
        2    0.000    0.000    0.002    0.001 utils.py:203(inner)
       77    0.000    0.000    0.000    0.000 utils.py:215(bit_length)
        1    0.000    0.000    0.000    0.000 utils.py:223(BenchmarkResult)
     1592    0.001    0.000    0.003    0.000 utils.py:300(_not_op_and_not_eq)
       28    0.000    0.000    0.001    0.000 utils.py:329(_is_inherited_from_object)
        7    0.000    0.000    0.001    0.000 utils.py:344(total_ordering)
     1592    0.001    0.000    0.004    0.000 utils.py:348(<lambda>)
        1    0.000    0.000    0.000    0.000 utils.py:392(finalize)
        1    0.001    0.001    0.009    0.009 utils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:417(_Info)
        4    0.000    0.000    0.000    0.000 utils.py:420(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:47(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:52(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:63(ConfigOptions)
        2    0.000    0.000    0.000    0.000 utils.py:64(__init__)
        5    0.000    0.000    0.000    0.000 utils.py:66(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:69(__call__)
       11    0.000    0.000    0.000    0.000 utils.py:69(set)
       36    0.000    0.000    0.000    0.000 utils.py:79(__getattr__)
        1    0.000    0.000    0.000    0.000 utils.py:998(SafeEval)
        1    0.000    0.000    0.000    0.000 value.py:10(Linkage)
        3    0.000    0.000    0.000    0.000 value.py:107(type)
        1    0.000    0.000    0.003    0.003 value.py:2(<module>)
        1    0.000    0.000    0.000    0.000 value.py:32(Attribute)
        1    0.000    0.000    0.000    0.000 value.py:63(ValueRef)
       43    0.000    0.000    0.000    0.000 value.py:67(__init__)
        6    0.000    0.000    0.000    0.000 value.py:76(module)
        9    0.000    0.000    0.000    0.000 value.py:82(name)
        3    0.000    0.000    0.000    0.000 value.py:94(linkage)
        2    0.000    0.000    0.000    0.000 values.py:112(literal_struct)
       32    0.000    0.000    0.001    0.000 values.py:117(__eq__)
       62    0.000    0.000    0.001    0.000 values.py:126(__hash__)
        1    0.000    0.000    0.000    0.000 values.py:130(Value)
     4573    0.011    0.000    0.072    0.000 values.py:135(__init__)
     4129    0.027    0.000    0.241    0.000 values.py:144(__str__)
     8197    0.002    0.000    0.002    0.000 values.py:158(name)
     4642    0.009    0.000    0.062    0.000 values.py:162(name)
        6    0.000    0.000    0.000    0.000 values.py:17(_escape_string)
     7632    0.012    0.000    0.033    0.000 values.py:170(get_reference)
      154    0.000    0.000    0.000    0.000 values.py:173(function_type)
        1    0.000    0.000    0.000    0.000 values.py:184(MetaDataString)
       17    0.000    0.000    0.000    0.000 values.py:190(__init__)
        9    0.000    0.000    0.000    0.000 values.py:197(get_reference)
       16    0.000    0.000    0.000    0.000 values.py:203(__eq__)
       34    0.000    0.000    0.000    0.000 values.py:212(__hash__)
        1    0.000    0.000    0.000    0.000 values.py:216(NamedMetaData)
        3    0.000    0.000    0.000    0.000 values.py:219(__init__)
        3    0.000    0.000    0.000    0.000 values.py:223(add)
        1    0.000    0.000    0.000    0.000 values.py:227(MDValue)
        9    0.000    0.000    0.000    0.000 values.py:230(__init__)
        9    0.000    0.000    0.001    0.000 values.py:239(descr)
       36    0.000    0.000    0.000    0.000 values.py:240(<genexpr>)
       26    0.000    0.000    0.000    0.000 values.py:244(get_reference)
        1    0.000    0.000    0.000    0.000 values.py:260(GlobalValue)
      108    0.000    0.000    0.002    0.000 values.py:264(__init__)
        1    0.000    0.000    0.000    0.000 values.py:269(GlobalVariable)
       38    0.000    0.000    0.001    0.000 values.py:270(__init__)
       38    0.000    0.000    0.002    0.000 values.py:279(descr)
        1    0.000    0.000    0.000    0.000 values.py:30(_Undefined)
        1    0.000    0.000    0.000    0.000 values.py:312(AttributeSet)
        4    0.000    0.000    0.000    0.000 values.py:315(add)
        1    0.000    0.000    0.000    0.000 values.py:320(FunctionAttributes)
       70    0.000    0.000    0.000    0.000 values.py:330(__init__)
       70    0.000    0.000    0.000    0.000 values.py:333(alignstack)
       70    0.000    0.000    0.000    0.000 values.py:342(__repr__)
        1    0.000    0.000    0.000    0.000 values.py:349(Function)
       70    0.001    0.000    0.008    0.000 values.py:355(__init__)
     7632    0.008    0.000    0.018    0.000 values.py:36(_wrapname)
       76    0.000    0.000    0.000    0.000 values.py:365(module)
      407    0.000    0.000    0.000    0.000 values.py:369(entry_basic_block)
      134    0.000    0.000    0.002    0.000 values.py:377(append_basic_block)
       70    0.001    0.000    0.007    0.000 values.py:389(descr_prototype)
      293    0.000    0.000    0.003    0.000 values.py:395(<genexpr>)
        1    0.001    0.001    0.002    0.002 values.py:4(<module>)
        1    0.000    0.000    0.000    0.000 values.py:40(ConstOp)
      214    0.000    0.000    0.000    0.000 values.py:401(<genexpr>)
       15    0.000    0.000    0.316    0.021 values.py:405(descr_body)
       10    0.000    0.000    0.000    0.000 values.py:41(__init__)
       70    0.000    0.000    0.323    0.005 values.py:412(descr)
       70    0.000    0.000    0.325    0.005 values.py:419(__str__)
        4    0.000    0.000    0.000    0.000 values.py:424(is_declaration)
        1    0.000    0.000    0.000    0.000 values.py:429(ArgumentAttributes)
        1    0.000    0.000    0.000    0.000 values.py:433(Argument)
      223    0.001    0.000    0.005    0.000 values.py:434(__init__)
      223    0.000    0.000    0.003    0.000 values.py:440(__str__)
       10    0.000    0.000    0.000    0.000 values.py:45(__str__)
        4    0.000    0.000    0.000    0.000 values.py:450(add_attribute)
        1    0.000    0.000    0.000    0.000 values.py:454(Block)
      134    0.000    0.000    0.002    0.000 values.py:463(__init__)
      134    0.000    0.000    0.000    0.000 values.py:468(is_terminated)
      542    0.000    0.000    0.000    0.000 values.py:472(function)
      134    0.006    0.000    0.316    0.002 values.py:476(descr)
