,Unnamed: 0,n_samples,rule,kmin,kmax,t_ensemble,t_build,t_sl,t_accuracy_CI,t_accuracy_H,t_sl_disk,t_store,t_accuracy_CI_disk,t_accuracy_H_disk,biggest_cluster,type_mat,n_assocs,n_max_degree,min_degree,max_degree,mean_degree,std_degree,accuracy_CI,accuracy_H,sl_clusts,accuracy_CI_disk,accuracy_H_disk,sl_clusts_disk,round,disk
1037,1037,100000.0,2sqrt,318.0,634.0,151.618782043,151.618782043,16.007789135,0.558223962784,,727.647720098,11.0423719883,0.55340886116,,880.0,sparse complete,146155122.0,0.0,590.0,2190.0,1461.55122,251.637894874,0.6665,,4.0,0.6665,,4.0,2.0,False
1038,1038,100000.0,2sqrt,318.0,634.0,151.471999884,151.471999884,15.9716029167,0.560898780823,,727.76057291,11.0597860813,0.557986021042,,880.0,sparse complete,146155122.0,0.0,590.0,2190.0,1461.55122,251.637894874,0.6665,,4.0,0.6665,,4.0,3.0,False
1039,1039,100000.0,2sqrt,318.0,634.0,151.479386091,151.479386091,16.010420084,0.554598093033,,726.707522869,11.0605261326,0.557057857513,,880.0,sparse complete,146155122.0,0.0,590.0,2190.0,1461.55122,251.637894874,0.6665,,4.0,0.6665,,4.0,4.0,False
1040,1040,100000.0,2sqrt,318.0,634.0,77.0728971958,77.0728971958,7.15387797356,0.556325912476,,261.133839846,8.7903239727,0.553699970245,,880.0,sparse condensed const,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,0.0,False
1041,1041,100000.0,2sqrt,318.0,634.0,77.0398068428,77.0398068428,7.1475019455,0.560253143311,,261.606285095,8.6905708313,0.556483983994,,880.0,sparse condensed const,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,1.0,False
1042,1042,100000.0,2sqrt,318.0,634.0,77.0628249645,77.0628249645,7.13344907761,0.557415962219,,261.481744051,8.6993291378,0.554204940796,,880.0,sparse condensed const,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,2.0,False
1043,1043,100000.0,2sqrt,318.0,634.0,77.0577318668,77.0577318668,7.14543581009,0.557971000671,,262.006475925,8.69095492363,0.560149908066,,880.0,sparse condensed const,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,3.0,False
1044,1044,100000.0,2sqrt,318.0,634.0,77.0303869247,77.0303869247,7.14824414253,0.560424089432,,262.265389919,8.68401312828,0.562876939774,,880.0,sparse condensed const,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,4.0,False
1045,1045,100000.0,2sqrt,318.0,634.0,77.019037962,77.019037962,7.15560388565,0.558434963226,,262.121831894,8.65912008286,0.557082891464,,880.0,sparse condensed linear,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,0.0,False
1046,1046,100000.0,2sqrt,318.0,634.0,76.9948709011,76.9948709011,7.15696191788,0.565007925034,,261.293107986,8.63981795311,0.559419155121,,880.0,sparse condensed linear,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,1.0,False
1047,1047,100000.0,2sqrt,318.0,634.0,77.0276050568,77.0276050568,7.15717411041,0.556450843811,,261.220493078,8.69170713425,0.553714990616,,880.0,sparse condensed linear,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,2.0,False
1048,1048,100000.0,2sqrt,318.0,634.0,77.0106859207,77.0106859207,7.15614891052,0.55424785614,,261.104566097,8.68578982353,0.562579870224,,880.0,sparse condensed linear,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,3.0,False
1049,1049,100000.0,2sqrt,318.0,634.0,77.0068511963,77.0068511963,7.1563949585,0.557501077652,,261.735359907,8.69760417938,0.550286054611,,880.0,sparse condensed linear,73077561.0,0.0,0.0,2071.0,730.77561,446.899982836,0.6665,,4.0,0.6665,,4.0,4.0,False
1050,1050,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,27.4005479813,27.4005479813,74.2794518471,0.552381038666,,,,,,443.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,0.0,False
1051,1051,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,27.3872110844,27.3872110844,74.8960289955,0.549868106842,,,,,,443.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,1.0,False
1052,1052,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,27.3785281181,27.3785281181,74.8759720325,0.552838087082,,,,,,443.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,2.0,False
1053,1053,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,27.3626019955,27.3626019955,74.4603340626,0.557504892349,,,,,,443.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,3.0,False
1054,1054,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,27.3986411095,27.3986411095,74.4406638145,0.550955057144,,,,,,443.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,4.0,False
1055,1055,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,15.5391659737,15.5391659737,53.280534029,0.550356149673,,,,,,443.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,0.0,False
1056,1056,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,15.537432909,15.537432909,53.2716510296,0.553722858429,,,,,,443.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,1.0,False
1057,1057,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,15.5360519886,15.5360519886,53.3566401005,0.593312978745,,,,,,443.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,2.0,False
1058,1058,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,15.5332970619,15.5332970619,53.3356091976,0.553256034851,,,,,,443.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,3.0,False
1059,1059,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,15.5301868916,15.5301868916,53.3614239693,0.551632881165,,,,,,443.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,4.0,False
1060,1060,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,86.5283699036,86.5283699036,8.74216198921,0.555505990982,,283.473870993,9.02063918114,0.549251079559,,443.0,sparse complete,85134758.0,0.0,340.0,1236.0,851.34758,116.467010557,0.6665,,4.0,0.6665,,4.0,0.0,False
1061,1061,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,86.5676748753,86.5676748753,8.74278402328,0.551879882812,,282.368383169,9.03992891312,0.551254034042,,443.0,sparse complete,85134758.0,0.0,340.0,1236.0,851.34758,116.467010557,0.6665,,4.0,0.6665,,4.0,1.0,False
1062,1062,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,87.2346870899,87.2346870899,8.74332690239,0.555145978928,,283.282112837,9.08838820457,0.554827928543,,443.0,sparse complete,85134758.0,0.0,340.0,1236.0,851.34758,116.467010557,0.6665,,4.0,0.6665,,4.0,2.0,False
1063,1063,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,86.5780320168,86.5780320168,8.75297808647,0.554067850113,,282.891927958,9.05403804779,0.563169956207,,443.0,sparse complete,85134758.0,0.0,340.0,1236.0,851.34758,116.467010557,0.6665,,4.0,0.6665,,4.0,3.0,False
1064,1064,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,86.487653017,86.487653017,8.74579787254,0.552977085114,,283.503149986,9.03749513626,0.558027029037,,443.0,sparse complete,85134758.0,0.0,340.0,1236.0,851.34758,116.467010557,0.6665,,4.0,0.6665,,4.0,4.0,False
1065,1065,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7775919437,45.7775919437,4.05268287659,0.55163693428,,145.50029397,7.63403487206,0.553706169128,,443.0,sparse condensed const,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,0.0,False
1066,1066,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7726559639,45.7726559639,4.05577588081,0.552573919296,,145.52664113,7.62773799896,0.551836967468,,443.0,sparse condensed const,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,1.0,False
1067,1067,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.774723053,45.774723053,4.05649590492,0.550893068314,,145.494431973,7.6440808773,0.548737049103,,443.0,sparse condensed const,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,2.0,False
1068,1068,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7819280624,45.7819280624,4.05553197861,0.544751882553,,145.536049128,7.64497208595,0.548462867737,,443.0,sparse condensed const,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,3.0,False
1069,1069,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7608499527,45.7608499527,4.0400891304,0.55032992363,,146.062950134,7.72353601456,0.552901029587,,443.0,sparse condensed const,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,4.0,False
1070,1070,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7357549667,45.7357549667,4.2330429554,0.54953289032,,145.413440943,7.63922595978,0.551614046097,,443.0,sparse condensed linear,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,0.0,False
1071,1071,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7224009037,45.7224009037,4.21552300453,0.551875114441,,145.76799798,7.64687609673,0.555608987808,,443.0,sparse condensed linear,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,1.0,False
1072,1072,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7182059288,45.7182059288,4.23076295853,0.549457788467,,145.676347017,7.64745783806,0.560138940811,,443.0,sparse condensed linear,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,2.0,False
1073,1073,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7163860798,45.7163860798,4.25222492218,0.550085067749,,145.674242973,7.63645005226,0.55307507515,,443.0,sparse condensed linear,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,3.0,False
1074,1074,100000.0,"sk=sqrt_2,th=30%",633.0,823.0,45.7119438648,45.7119438648,4.23634409904,0.550127029419,,145.951033115,7.62661099434,0.551517963409,,443.0,sparse condensed linear,42567379.0,0.0,0.0,1138.0,425.67379,255.240287997,0.6665,,4.0,0.6665,,4.0,4.0,False
1075,1075,100000.0,"sk=300,th=30%",334.0,434.0,41.1457397938,41.1457397938,74.4839968681,0.550318956375,,,,,,886.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,0.0,False
1076,1076,100000.0,"sk=300,th=30%",334.0,434.0,41.1240158081,41.1240158081,75.1501390934,0.545936107635,,,,,,886.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,1.0,False
1077,1077,100000.0,"sk=300,th=30%",334.0,434.0,41.1072759628,41.1072759628,75.4878530502,0.546300888062,,,,,,886.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,2.0,False
1078,1078,100000.0,"sk=300,th=30%",334.0,434.0,41.1159610748,41.1159610748,75.0616378784,0.550748825073,,,,,,886.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,3.0,False
1079,1079,100000.0,"sk=300,th=30%",334.0,434.0,41.1182639599,41.1182639599,75.6080582142,0.552777051926,,,,,,886.0,full,10000000000.0,0.0,100000.0,100000.0,100000.0,0.0,0.6665,,4.0,,,,4.0,False
1080,1080,100000.0,"sk=300,th=30%",334.0,434.0,24.1622419357,24.1622419357,53.8250010014,0.554693937302,,,,,,886.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,0.0,False
1081,1081,100000.0,"sk=300,th=30%",334.0,434.0,24.1611199379,24.1611199379,53.7523109913,0.555634021759,,,,,,886.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,1.0,False
1082,1082,100000.0,"sk=300,th=30%",334.0,434.0,24.1604640484,24.1604640484,53.837667942,0.55215716362,,,,,,886.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,2.0,False
1083,1083,100000.0,"sk=300,th=30%",334.0,434.0,24.1928579807,24.1928579807,53.8197219372,0.552185058594,,,,,,886.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,3.0,False
1084,1084,100000.0,"sk=300,th=30%",334.0,434.0,24.1829750538,24.1829750538,53.9052388668,0.553451061249,,,,,,886.0,full condensed,4999950000.0,1.0,0.0,99999.0,49999.5,28867.513458,0.6665,,4.0,,,,4.0,False
1085,1085,100000.0,"sk=300,th=30%",334.0,434.0,188.589683056,188.589683056,18.8013689518,0.54941701889,,791.126654863,11.4678120613,0.544589042664,,886.0,sparse complete,164556236.0,0.0,711.0,2488.0,1645.56236,281.807787315,0.6665,,4.0,0.6665,,4.0,0.0,False
1086,1086,100000.0,"sk=300,th=30%",334.0,434.0,189.875991106,189.875991106,18.8002228737,0.55578494072,,787.227211952,11.5985929966,0.556302070618,,886.0,sparse complete,164556236.0,0.0,711.0,2488.0,1645.56236,281.807787315,0.6665,,4.0,0.6665,,4.0,1.0,False
1087,1087,100000.0,"sk=300,th=30%",334.0,434.0,189.703473091,189.703473091,18.7981929779,0.552323102951,,788.651355982,11.6004350185,0.55339384079,,886.0,sparse complete,164556236.0,0.0,711.0,2488.0,1645.56236,281.807787315,0.6665,,4.0,0.6665,,4.0,2.0,False
1088,1088,100000.0,"sk=300,th=30%",334.0,434.0,188.338328123,188.338328123,18.83207798,0.557702064514,,788.527386189,11.6053111553,0.560173034668,,886.0,sparse complete,164556236.0,0.0,711.0,2488.0,1645.56236,281.807787315,0.6665,,4.0,0.6665,,4.0,3.0,False
1089,1089,100000.0,"sk=300,th=30%",334.0,434.0,188.408849955,188.408849955,18.8045480251,0.554080963135,,789.945153952,11.1482470036,0.557782888412,,886.0,sparse complete,164556236.0,0.0,711.0,2488.0,1645.56236,281.807787315,0.6665,,4.0,0.6665,,4.0,4.0,False
1090,1090,100000.0,"sk=300,th=30%",334.0,434.0,94.0304369926,94.0304369926,8.44172787666,0.55619597435,,277.248159885,9.03416895866,0.557380914688,,886.0,sparse condensed const,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,0.0,False
1091,1091,100000.0,"sk=300,th=30%",334.0,434.0,94.0147058964,94.0147058964,8.44976115227,0.555965900421,,277.635778904,8.97927188873,0.556565999985,,886.0,sparse condensed const,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,1.0,False
1092,1092,100000.0,"sk=300,th=30%",334.0,434.0,94.0621190071,94.0621190071,8.43687295914,0.556761980057,,277.712268114,9.02747297287,0.553961038589,,886.0,sparse condensed const,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,2.0,False
1093,1093,100000.0,"sk=300,th=30%",334.0,434.0,94.0691730976,94.0691730976,8.44090390205,0.557080030441,,277.850512028,9.05086684227,0.560471057892,,886.0,sparse condensed const,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,3.0,False
1094,1094,100000.0,"sk=300,th=30%",334.0,434.0,94.030354023,94.030354023,8.43411707878,0.553782939911,,278.01707983,8.9651260376,0.557590007782,,886.0,sparse condensed const,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,4.0,False
1095,1095,100000.0,"sk=300,th=30%",334.0,434.0,94.0081958771,94.0081958771,8.38460493088,0.558221101761,,277.598495007,8.99561309814,0.55188202858,,886.0,sparse condensed linear,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,0.0,False
1096,1096,100000.0,"sk=300,th=30%",334.0,434.0,94.0717101097,94.0717101097,8.38279008865,0.559482097626,,277.667901993,9.01058602333,0.558092832565,,886.0,sparse condensed linear,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,1.0,False
1097,1097,100000.0,"sk=300,th=30%",334.0,434.0,93.9954669476,93.9954669476,8.36945581436,0.558779001236,,278.415317059,9.02301478386,0.558109998703,,886.0,sparse condensed linear,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,2.0,False
1098,1098,100000.0,"sk=300,th=30%",334.0,434.0,93.9625968933,93.9625968933,8.38575100899,0.553502082825,,279.654347897,9.01682806015,0.557168960571,,886.0,sparse condensed linear,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,3.0,False
1099,1099,100000.0,"sk=300,th=30%",334.0,434.0,93.9661681652,93.9661681652,8.38793587685,0.557676076889,,278.081632137,8.9564678669,0.561585187912,,886.0,sparse condensed linear,82278118.0,0.0,0.0,2258.0,822.78118,502.635741942,0.6665,,4.0,0.6665,,4.0,4.0,False
1100,1100,250000.0,sqrt,250.0,500.0,1413.92218113,1413.92218113,,,,7622.50560212,206.08343792,1.37836694717,,2933.0,sparse complete,1149572460.0,0.0,1914.0,7512.0,4598.28984,821.645502066,,,,0.667828,,4.0,0.0,True
1101,1101,250000.0,sqrt,250.0,500.0,663.900343895,663.900343895,,,,3214.54502201,71.1092059612,1.40597391129,,2933.0,sparse condensed const,574786230.0,0.0,0.0,7340.0,2299.14492,1409.23659262,,,,0.667828,,4.0,0.0,True
1102,1102,250000.0,sqrt,250.0,500.0,662.722575188,662.722575188,77.0109009743,1.38692188263,,3216.39717102,80.7241799831,1.3894469738,,2933.0,sparse condensed linear,574786230.0,0.0,0.0,7340.0,2299.14492,1409.23659262,0.667828,,4.0,0.667828,,4.0,0.0,False
1103,1103,250000.0,2sqrt,500.0,1000.0,653.489821196,653.489821196,76.4236910343,1.38402915001,,3380.73457503,35.4590559006,1.38052392006,,1497.0,sparse complete,579377262.0,0.0,958.0,3463.0,2317.509048,353.490921454,0.667828,,4.0,0.667828,,4.0,0.0,False
1104,1104,250000.0,2sqrt,500.0,1000.0,317.870635033,317.870635033,34.3322281837,1.37912487984,,1648.33910918,22.1398499012,1.39135503769,,1497.0,sparse condensed const,289688631.0,0.0,0.0,3333.0,1158.754524,699.707613857,0.667828,,4.0,0.667828,,4.0,0.0,False
1105,1105,250000.0,2sqrt,500.0,1000.0,317.72784996,317.72784996,34.5985438824,1.38038516045,,1635.29829907,22.0080780983,1.38781380653,,1497.0,sparse condensed linear,289688631.0,0.0,0.0,3333.0,1158.754524,699.707613857,0.667828,,4.0,0.667828,,4.0,0.0,False
1106,1106,250000.0,"sk=sqrt_2,th=30%",1000.0,1300.0,369.351825953,369.351825953,42.6809082031,1.38668417931,,1815.22631192,23.4300289154,1.37966609001,,781.0,sparse complete,336366992.0,0.0,542.0,1956.0,1345.467968,163.845416286,0.667828,,4.0,0.667828,,4.0,0.0,False
1107,1107,250000.0,"sk=sqrt_2,th=30%",1000.0,1300.0,188.910202026,188.910202026,19.7348399162,1.38088512421,,897.091264963,19.0809111595,1.37993979454,,781.0,sparse condensed const,168183496.0,0.0,0.0,1866.0,672.733984,400.079232267,0.667828,,4.0,0.667828,,4.0,0.0,False
1108,1108,250000.0,"sk=sqrt_2,th=30%",1000.0,1300.0,188.741677999,188.741677999,19.7293119431,1.39374899864,,891.98128581,20.3075828552,1.37695288658,,781.0,sparse condensed linear,168183496.0,0.0,0.0,1866.0,672.733984,400.079232267,0.667828,,4.0,0.667828,,4.0,0.0,False
1109,1109,250000.0,"sk=300,th=30%",834.0,1084.0,465.261562109,465.261562109,54.2394180298,1.37608599663,,2303.24619198,28.8562269211,1.38519597054,,812.0,sparse complete,407117614.0,0.0,706.0,2351.0,1628.470456,205.409498727,0.667828,,4.0,0.667828,,4.0,0.0,False
1110,1110,250000.0,"sk=300,th=30%",834.0,1084.0,233.043512821,233.043512821,24.2624640465,1.38217496872,,1088.802145,19.596850872,1.38857197762,,812.0,sparse condensed const,203558807.0,0.0,0.0,2137.0,814.235228,484.952139733,0.667828,,4.0,0.667828,,4.0,0.0,False
1111,1111,250000.0,"sk=300,th=30%",834.0,1084.0,232.836251974,232.836251974,24.1925640106,1.37416982651,,1086.33631897,21.98021698,1.38241791725,,812.0,sparse condensed linear,203558807.0,0.0,0.0,2137.0,814.235228,484.952139733,0.667828,,4.0,0.667828,,4.0,0.0,False
1112,1112,500000.0,sqrt,354.0,708.0,3335.82907605,3335.82907605,,,,47194.3840389,562.88831687,2.84872293472,,3891.0,sparse complete,2846549993.0,0.0,403.0,10497.0,5693.099986,2236.9450663,,,,0.6669,,4.0,0.0,True
1113,1113,500000.0,sqrt,354.0,708.0,1903.86147499,1903.86147499,,,,19145.209656,101.631812811,2.97010493279,,3891.0,sparse condensed const,1665194915.0,0.0,0.0,10264.0,3330.38983,2023.83989699,,,,0.6669,,4.0,0.0,True
1114,1114,500000.0,sqrt,354.0,708.0,1889.50538397,1889.50538397,,,,17994.1388791,419.302927971,2.87286305428,,3891.0,sparse condensed linear,1665194915.0,0.0,0.0,10264.0,3330.38983,2023.83989699,,,,0.6669,,4.0,0.0,True
1115,1115,500000.0,2sqrt,708.0,1416.0,1516.65233898,1516.65233898,,,,20873.260396,97.7296791077,2.78224802017,,1834.0,sparse complete,1355968411.0,0.0,86.0,4558.0,2711.936822,1016.98648591,,,,0.6669,,4.0,0.0,True
1116,1116,500000.0,2sqrt,708.0,1416.0,898.648912907,898.648912907,,,,5041.27784014,182.884600878,2.75610399246,,1834.0,sparse condensed const,791408183.0,0.0,0.0,4406.0,1582.816366,946.004650401,,,,0.6669,,4.0,0.0,True
1117,1117,500000.0,2sqrt,708.0,1416.0,897.218044043,897.218044043,112.233612061,2.77595090866,,5047.29848695,56.4158861637,2.79200410843,,1834.0,sparse condensed linear,791408183.0,0.0,0.0,4406.0,1582.816366,946.004650401,0.6669,,4.0,0.6669,,4.0,0.0,False
1118,1118,500000.0,"sk=sqrt_2,th=30%",1417.0,1842.0,913.491394997,913.491394997,115.597278118,2.79058003426,,6981.14029908,96.5449159145,2.79352402687,,1006.0,sparse complete,818182129.0,0.0,53.0,2811.0,1636.364258,633.173514353,0.6669,,4.0,0.6669,,4.0,0.0,False
1119,1119,500000.0,"sk=sqrt_2,th=30%",1417.0,1842.0,557.036903143,557.036903143,65.8174550533,2.76924705505,,3022.89805388,42.0721399784,2.78190588951,,1006.0,sparse condensed const,481683750.0,0.0,0.0,2650.0,963.3675,570.288268545,0.6669,,4.0,0.6669,,4.0,0.0,False
1120,1120,500000.0,"sk=sqrt_2,th=30%",1417.0,1842.0,556.551145077,556.551145077,65.6876869202,2.78483104706,,3020.33388114,42.7546370029,2.76437997818,,1006.0,sparse condensed linear,481683750.0,0.0,0.0,2650.0,963.3675,570.288268545,0.6669,,4.0,0.6669,,4.0,0.0,False
1121,1121,500000.0,"sk=300,th=30%",1667.0,2167.0,742.831265926,742.831265926,93.6583299637,2.7838909626,,6196.83717799,50.5164821148,2.76514816284,,863.0,sparse complete,686668587.0,0.0,26.0,2276.0,1373.337174,530.191208769,0.6669,,4.0,0.6669,,4.0,0.0,False
1122,1122,500000.0,"sk=300,th=30%",1667.0,2167.0,460.570076942,460.570076942,54.2223100662,2.78405809402,,2647.94447708,39.4720468521,2.75165200233,,863.0,sparse condensed const,404380480.0,0.0,0.0,2144.0,808.76096,478.083278775,0.6669,,4.0,0.6669,,4.0,0.0,False
1123,1123,500000.0,"sk=300,th=30%",1667.0,2167.0,460.694298029,460.694298029,53.9970469475,2.79758191109,,2643.76366091,41.3001260757,2.76371908188,,863.0,sparse condensed linear,404380480.0,0.0,0.0,2144.0,808.76096,478.083278775,0.6669,,4.0,0.6669,,4.0,0.0,False
1124,1124,769231.0,2sqrt,878.0,1756.0,1805.82601094,1805.82601094,,,,18081.653888,95.3881120682,4.42009305954,,2716.0,sparse condensed linear,1595454677.0,0.0,0.0,6203.0,2074.09045787,1237.10755148,,,,0.667344399797,,4.0,0.0,True
1125,1125,769231.0,"sk=sqrt_2,th=30%",1757.0,2284.0,1161.03221917,1161.03221917,,,,21344.2590451,81.6043570042,4.24675893784,,1262.0,sparse complete,1130414388.0,0.0,41.0,3378.0,1469.53826354,958.017277419,,,,0.667344399797,,4.0,0.0,True
1126,1126,769231.0,"sk=sqrt_2,th=30%",1757.0,2284.0,1070.48600483,1070.48600483,,,,5720.53128219,150.977889061,4.28387093544,,1262.0,sparse condensed const,906302881.0,0.0,0.0,3208.0,1178.19339184,695.356573948,,,,0.667344399797,,4.0,0.0,True
1127,1127,769231.0,"sk=sqrt_2,th=30%",1757.0,2284.0,1069.44618988,1069.44618988,134.311877012,4.22408986092,,5728.24349189,76.2682430744,4.238915205,,1262.0,sparse condensed linear,906302881.0,0.0,0.0,3208.0,1178.19339184,695.356573948,0.667344399797,,4.0,0.667344399797,,4.0,0.0,False
1128,1128,769231.0,"sk=300,th=30%",2565.0,3334.0,743.223892927,743.223892927,,,,11168.567584,74.211742878,4.22556591034,,918.0,sparse complete,773236150.0,0.0,34.0,2342.0,1005.20669344,650.897591779,,,,0.667344399797,,4.0,0.0,True
1129,1129,769231.0,"sk=300,th=30%",2565.0,3334.0,707.338196039,707.338196039,,,,4076.30547595,62.3382279873,4.23673200607,,918.0,sparse condensed const,618498932.0,0.0,0.0,2159.0,804.048370385,473.522932605,,,,0.667344399797,,4.0,0.0,True
1130,1130,769231.0,"sk=300,th=30%",2565.0,3334.0,706.650761127,706.650761127,90.0157818794,4.26593518257,,4061.58741903,62.2975511551,4.23217701912,,918.0,sparse condensed linear,618498932.0,0.0,0.0,2159.0,804.048370385,473.522932605,0.667344399797,,4.0,0.667344399797,,4.0,0.0,False
1131,1131,1000000.0,2sqrt,1000.0,2000.0,2564.56784987,2564.56784987,,,,29020.4375451,185.437669992,5.71528100967,,2913.0,sparse condensed linear,2278055357.0,0.0,0.0,6507.0,2278.055357,1355.86597983,,,,0.667208,,4.0,0.0,True
1132,1132,1000000.0,"sk=sqrt_2,th=30%",2000.0,2600.0,1388.93859911,1388.93859911,,,,42979.6746688,185.805672169,5.57284212112,,1544.0,sparse complete,1435684576.0,0.0,69.0,4005.0,1435.684576,1095.05949212,,,,0.667208,,4.0,0.0,True
1133,1133,1000000.0,"sk=sqrt_2,th=30%",2000.0,2600.0,1638.40757704,1638.40757704,,,,15074.115505,169.150398016,5.76387786865,,1544.0,sparse condensed const,1367598584.0,0.0,0.0,3874.0,1367.598584,806.539504097,,,,0.667208,,4.0,0.0,True
1134,1134,1000000.0,"sk=sqrt_2,th=30%",2000.0,2600.0,1624.40205812,1624.40205812,,,,14941.8272691,108.797248125,5.4918680191,,1544.0,sparse condensed linear,1367598584.0,0.0,0.0,3874.0,1367.598584,806.539504097,,,,0.667208,,4.0,0.0,True
